fname,old,label
B02_C05_0592.png,15530.png,bird
B02_C05_0593.png,15561.png,bird
B02_C05_0594.png,15564.png,bird
B02_C05_0595.png,15566.png,bird
B02_C05_0596.png,15569.png,bird
B02_C05_0597.png,15577.png,bird
B02_C05_0598.png,15585.png,bird
B02_C05_0599.png,15586.png,bird
B02_C05_0600.png,15590.png,bird
B02_C05_0601.png,15594.png,bird
B02_C05_0602.png,15599.png,bird
B02_C05_0603.png,15612.png,bird
B02_C05_0604.png,15622.png,bird
B02_C05_0605.png,15639.png,bird
B02_C05_0606.png,15640.png,bird
B02_C05_0607.png,15650.png,bird
B02_C05_0608.png,15655.png,bird
B02_C05_0609.png,15659.png,bird
B02_C05_0610.png,15674.png,bird
B02_C05_0611.png,15696.png,bird
B02_C05_0612.png,15697.png,bird
B02_C05_0613.png,15698.png,bird
B02_C05_0614.png,15701.png,bird
B02_C05_0615.png,15706.png,bird
B02_C05_0616.png,15718.png,bird
B02_C05_0617.png,15732.png,bird
B02_C05_0618.png,15752.png,bird
B02_C05_0619.png,15755.png,bird
B02_C05_0620.png,15766.png,bird
B02_C05_0621.png,15789.png,bird
B02_C05_0622.png,15790.png,bird
B02_C05_0623.png,15814.png,bird
B02_C05_0624.png,15821.png,bird
B02_C05_0625.png,15829.png,bird
B02_C05_0626.png,15838.png,bird
B02_C05_0627.png,15848.png,bird
B02_C05_0628.png,15853.png,bird
B02_C05_0629.png,15870.png,bird
B02_C05_0630.png,15889.png,bird
B02_C05_0631.png,15891.png,bird
B02_C05_0632.png,15896.png,bird
B02_C05_0633.png,15897.png,bird
B02_C05_0634.png,15900.png,bird
B02_C05_0635.png,15908.png,bird
B02_C05_0636.png,15911.png,bird
B02_C05_0637.png,15914.png,bird
B02_C05_0638.png,15923.png,bird
B02_C05_0639.png,15927.png,bird
B02_C05_0640.png,15930.png,bird
B02_C05_0641.png,15941.png,bird
B02_C05_0642.png,15945.png,bird
B02_C05_0643.png,15973.png,bird
B02_C05_0644.png,15976.png,bird
B02_C05_0645.png,15978.png,bird
B02_C05_0646.png,15982.png,bird
B02_C05_0647.png,15983.png,bird
B02_C05_0648.png,15996.png,bird
B02_C05_0649.png,16029.png,bird
B02_C05_0650.png,16031.png,bird
B02_C05_0651.png,16035.png,bird
B02_C05_0652.png,16042.png,bird
B02_C05_0653.png,16046.png,bird
B02_C05_0654.png,16051.png,bird
B02_C05_0655.png,16054.png,bird
B02_C05_0656.png,16058.png,bird
B02_C05_0657.png,16081.png,bird
B02_C05_0658.png,16094.png,bird
B02_C05_0659.png,16100.png,bird
B02_C05_0660.png,16103.png,bird
B02_C05_0661.png,16112.png,bird
B02_C05_0662.png,16124.png,bird
B02_C05_0663.png,16166.png,bird
B02_C05_0664.png,16177.png,bird
B02_C05_0665.png,16203.png,bird
B02_C05_0666.png,16208.png,bird
B02_C05_0667.png,16209.png,bird
B02_C05_0668.png,16216.png,bird
B02_C05_0669.png,16222.png,bird
B02_C05_0670.png,16233.png,bird
B02_C05_0671.png,16250.png,bird
B02_C05_0672.png,16267.png,bird
B02_C05_0673.png,16275.png,bird
B02_C05_0674.png,16280.png,bird
B02_C05_0675.png,16289.png,bird
B02_C05_0676.png,16291.png,bird
B02_C05_0677.png,16304.png,bird
B02_C05_0678.png,16307.png,bird
B02_C05_0679.png,16313.png,bird
B02_C05_0680.png,16315.png,bird
B02_C05_0681.png,16319.png,bird
B02_C05_0682.png,16320.png,bird
B02_C05_0683.png,16327.png,bird
B02_C05_0684.png,16328.png,bird
B02_C05_0685.png,16350.png,bird
B02_C05_0686.png,16353.png,bird
B02_C05_0687.png,16358.png,bird
B02_C05_0688.png,16373.png,bird
B02_C05_0689.png,16380.png,bird
B02_C05_0690.png,16403.png,bird
B02_C05_0691.png,16407.png,bird
B02_C05_0692.png,16416.png,bird
B02_C05_0693.png,16417.png,bird
B02_C05_0694.png,16440.png,bird
B02_C05_0695.png,16442.png,bird
B02_C05_0696.png,16447.png,bird
B02_C05_0697.png,16463.png,bird
B02_C05_0698.png,16473.png,bird
B02_C05_0699.png,16499.png,bird
B02_C05_0700.png,16531.png,bird
B02_C05_0701.png,16570.png,bird
B02_C05_0702.png,16571.png,bird
B02_C05_0703.png,16572.png,bird
B02_C05_0704.png,16582.png,bird
B02_C05_0705.png,16594.png,bird
B02_C05_0706.png,16610.png,bird
B02_C05_0707.png,16617.png,bird
B02_C05_0708.png,16623.png,bird
B02_C05_0709.png,16645.png,bird
B02_C05_0710.png,16661.png,bird
B02_C05_0711.png,16663.png,bird
B02_C05_0712.png,16672.png,bird
B02_C05_0713.png,16679.png,bird
B02_C05_0714.png,16684.png,bird
B02_C05_0715.png,16691.png,bird
B02_C05_0716.png,16692.png,bird
B02_C05_0717.png,16694.png,bird
B02_C05_0718.png,16695.png,bird
B02_C05_0719.png,16696.png,bird
B02_C05_0720.png,16713.png,bird
B02_C05_0721.png,16716.png,bird
B02_C05_0722.png,16733.png,bird
B02_C05_0723.png,16740.png,bird
B02_C05_0724.png,16743.png,bird
B02_C05_0725.png,16744.png,bird
B02_C05_0726.png,16748.png,bird
B02_C05_0727.png,16758.png,bird
B02_C05_0728.png,16762.png,bird
B02_C05_0729.png,16784.png,bird
B02_C05_0730.png,16787.png,bird
B02_C05_0731.png,16791.png,bird
B02_C05_0732.png,16805.png,bird
B02_C05_0733.png,16808.png,bird
B02_C05_0734.png,16820.png,bird
B02_C05_0735.png,16834.png,bird
B02_C05_0736.png,16868.png,bird
B02_C05_0737.png,16876.png,bird
B02_C05_0738.png,16896.png,bird
B02_C05_0739.png,16901.png,bird
B02_C05_0740.png,16907.png,bird
B02_C05_0741.png,16920.png,bird
B02_C05_0742.png,16975.png,bird
B02_C05_0743.png,16981.png,bird
B02_C05_0744.png,17017.png,bird
B02_C05_0745.png,17044.png,bird
B02_C05_0746.png,17058.png,bird
B02_C05_0747.png,17065.png,bird
B02_C05_0748.png,17071.png,bird
B02_C05_0749.png,17086.png,bird
B02_C05_0750.png,17087.png,bird
B02_C05_0751.png,17090.png,bird
B02_C05_0752.png,17093.png,bird
B02_C05_0753.png,17115.png,bird
B02_C05_0754.png,17118.png,bird
B02_C05_0755.png,17123.png,bird
B02_C05_0756.png,17128.png,bird
B02_C05_0757.png,17135.png,bird
B02_C05_0758.png,17139.png,bird
B02_C05_0759.png,17186.png,bird
B02_C05_0760.png,17189.png,bird
B02_C05_0761.png,17195.png,bird
B02_C05_0762.png,17207.png,bird
B02_C05_0763.png,17208.png,bird
B02_C05_0764.png,17213.png,bird
B02_C05_0765.png,17218.png,bird
B02_C05_0766.png,17228.png,bird
B02_C05_0767.png,17240.png,bird
B02_C05_0768.png,17250.png,bird
B02_C05_0769.png,17263.png,bird
B02_C05_0770.png,17268.png,bird
B02_C05_0771.png,17274.png,bird
B02_C05_0772.png,17292.png,bird
B02_C05_0773.png,17303.png,bird
B02_C05_0774.png,17305.png,bird
B02_C05_0775.png,17309.png,bird
B02_C05_0776.png,17321.png,bird
B02_C05_0777.png,17326.png,bird
B02_C05_0778.png,17330.png,bird
B02_C05_0779.png,17340.png,bird
B02_C05_0780.png,17345.png,bird
B02_C05_0781.png,17348.png,bird
B02_C05_0782.png,17363.png,bird
B02_C05_0783.png,17364.png,bird
B02_C05_0784.png,17374.png,bird
B02_C05_0785.png,17380.png,bird
B02_C05_0786.png,17381.png,bird
B02_C05_0787.png,17383.png,bird
B02_C05_0788.png,17404.png,bird
B02_C05_0789.png,17408.png,bird
B02_C05_0790.png,17416.png,bird
B02_C05_0791.png,17420.png,bird
B02_C05_0792.png,17422.png,bird
B02_C05_0793.png,17482.png,bird
B02_C05_0794.png,17488.png,bird
B02_C05_0795.png,17505.png,bird
B02_C05_0796.png,17507.png,bird
B02_C05_0797.png,17513.png,bird
B02_C05_0798.png,17523.png,bird
B02_C05_0799.png,17539.png,bird
B02_C05_0800.png,17560.png,bird
B02_C05_0801.png,17562.png,bird
B02_C05_0802.png,17572.png,bird
B02_C05_0803.png,17583.png,bird
B02_C05_0804.png,17599.png,bird
B02_C05_0805.png,17652.png,bird
B02_C05_0806.png,17658.png,bird
B02_C05_0807.png,17670.png,bird
B02_C05_0808.png,17683.png,bird
B02_C05_0809.png,17690.png,bird
B02_C05_0810.png,17691.png,bird
B02_C05_0811.png,17694.png,bird
B02_C05_0812.png,17696.png,bird
B02_C05_0813.png,17703.png,bird
B02_C05_0814.png,17713.png,bird
B02_C05_0815.png,17736.png,bird
B02_C05_0816.png,17740.png,bird
B02_C05_0817.png,17742.png,bird
B02_C05_0818.png,17746.png,bird
B02_C05_0819.png,17750.png,bird
B02_C05_0820.png,17758.png,bird
B02_C05_0821.png,17762.png,bird
B02_C05_0822.png,17768.png,bird
B02_C05_0823.png,17770.png,bird
B02_C05_0824.png,17775.png,bird
B02_C05_0825.png,17780.png,bird
B02_C05_0826.png,17787.png,bird
B02_C05_0827.png,17809.png,bird
B02_C05_0828.png,17818.png,bird
B02_C05_0829.png,17819.png,bird
B02_C05_0830.png,17827.png,bird
B02_C05_0831.png,17833.png,bird
B02_C05_0832.png,17835.png,bird
B02_C05_0833.png,17845.png,bird
B02_C05_0834.png,17851.png,bird
B02_C05_0835.png,17852.png,bird
B02_C05_0836.png,17860.png,bird
B02_C05_0837.png,17884.png,bird
B02_C05_0838.png,17888.png,bird
B02_C05_0839.png,17893.png,bird
B02_C05_0840.png,17901.png,bird
B02_C05_0841.png,17903.png,bird
B02_C05_0842.png,17916.png,bird
B02_C05_0843.png,17950.png,bird
B02_C05_0844.png,17955.png,bird
B02_C05_0845.png,17956.png,bird
B02_C05_0846.png,17973.png,bird
B02_C05_0847.png,17981.png,bird
B02_C05_0848.png,17982.png,bird
B02_C05_0849.png,18027.png,bird
B02_C05_0850.png,18028.png,bird
B02_C05_0851.png,18041.png,bird
B02_C05_0852.png,18050.png,bird
B02_C05_0853.png,18054.png,bird
B02_C05_0854.png,18076.png,bird
B02_C05_0855.png,18085.png,bird
B02_C05_0856.png,18087.png,bird
B02_C05_0857.png,18089.png,bird
B02_C05_0858.png,18093.png,bird
B02_C05_0859.png,18102.png,bird
B02_C05_0860.png,18139.png,bird
B02_C05_0861.png,18144.png,bird
B02_C05_0862.png,18147.png,bird
B02_C05_0863.png,18150.png,bird
B02_C05_0864.png,18163.png,bird
B02_C05_0865.png,18164.png,bird
B02_C05_0866.png,18165.png,bird
B02_C05_0867.png,18185.png,bird
B02_C05_0868.png,18192.png,bird
B02_C05_0869.png,18199.png,bird
B02_C05_0870.png,18205.png,bird
B02_C05_0871.png,18211.png,bird
B02_C05_0872.png,18226.png,bird
B02_C05_0873.png,18235.png,bird
B02_C05_0874.png,18240.png,bird
B02_C05_0875.png,18242.png,bird
B02_C05_0876.png,18243.png,bird
B02_C05_0877.png,18249.png,bird
B02_C05_0878.png,18270.png,bird
B02_C05_0879.png,18276.png,bird
B02_C05_0880.png,18286.png,bird
B02_C05_0881.png,18288.png,bird
B02_C05_0882.png,18297.png,bird
B02_C05_0883.png,18323.png,bird
B02_C05_0884.png,18329.png,bird
B02_C05_0885.png,18361.png,bird
B02_C05_0886.png,18365.png,bird
B02_C05_0887.png,18373.png,bird
B02_C05_0888.png,18376.png,bird
B02_C05_0889.png,18377.png,bird
B02_C05_0890.png,18386.png,bird
B02_C05_0891.png,18420.png,bird
B02_C05_0892.png,18458.png,bird
B02_C05_0893.png,18461.png,bird
B02_C05_0894.png,18465.png,bird
B02_C05_0895.png,18467.png,bird
B02_C05_0896.png,18478.png,bird
B02_C05_0897.png,18486.png,bird
B02_C05_0898.png,18490.png,bird
B02_C05_0899.png,18497.png,bird
B02_C05_0900.png,18504.png,bird
B02_C05_0901.png,18511.png,bird
B02_C05_0902.png,18530.png,bird
B02_C05_0903.png,18565.png,bird
B02_C05_0904.png,18574.png,bird
B02_C05_0905.png,18587.png,bird
B02_C05_0906.png,18589.png,bird
B02_C05_0907.png,18613.png,bird
B02_C05_0908.png,18636.png,bird
B02_C05_0909.png,18647.png,bird
B02_C05_0910.png,18651.png,bird
B02_C05_0911.png,18653.png,bird
B02_C05_0912.png,18662.png,bird
B02_C05_0913.png,18675.png,bird
B02_C05_0914.png,18679.png,bird
B02_C05_0915.png,18718.png,bird
B02_C05_0916.png,18721.png,bird
B02_C05_0917.png,18728.png,bird
B02_C05_0918.png,18734.png,bird
B02_C05_0919.png,18747.png,bird
B02_C05_0920.png,18748.png,bird
B02_C05_0921.png,18754.png,bird
B02_C05_0922.png,18757.png,bird
B02_C05_0923.png,18758.png,bird
B02_C05_0924.png,18789.png,bird
B02_C05_0925.png,18791.png,bird
B02_C05_0926.png,18820.png,bird
B02_C05_0927.png,18838.png,bird
B02_C05_0928.png,18856.png,bird
B02_C05_0929.png,18864.png,bird
B02_C05_0930.png,18873.png,bird
B02_C05_0931.png,18881.png,bird
B02_C05_0932.png,18883.png,bird
B02_C05_0933.png,18887.png,bird
B02_C05_0934.png,18889.png,bird
B02_C05_0935.png,18902.png,bird
B02_C05_0936.png,18949.png,bird
B02_C05_0937.png,18953.png,bird
B02_C05_0938.png,18965.png,bird
B02_C05_0939.png,18988.png,bird
B02_C05_0940.png,18996.png,bird
B02_C05_0941.png,19002.png,bird
B02_C05_0942.png,19040.png,bird
B02_C05_0943.png,19045.png,bird
B02_C05_0944.png,19053.png,bird
B02_C05_0945.png,19057.png,bird
B02_C05_0946.png,19058.png,bird
B02_C05_0947.png,19071.png,bird
B02_C05_0948.png,19092.png,bird
B02_C05_0949.png,19109.png,bird
B02_C05_0950.png,19111.png,bird
B02_C05_0951.png,19131.png,bird
B02_C05_0952.png,19138.png,bird
B02_C05_0953.png,19154.png,bird
B02_C05_0954.png,19158.png,bird
B02_C05_0955.png,19159.png,bird
B02_C05_0956.png,19164.png,bird
B02_C05_0957.png,19205.png,bird
B02_C05_0958.png,19206.png,bird
B02_C05_0959.png,19208.png,bird
B02_C05_0960.png,19214.png,bird
B02_C05_0961.png,19218.png,bird
B02_C05_0962.png,19219.png,bird
B02_C05_0963.png,19221.png,bird
B02_C05_0964.png,19224.png,bird
B02_C05_0965.png,19225.png,bird
B02_C05_0966.png,19226.png,bird
B02_C05_0967.png,19232.png,bird
B02_C05_0968.png,19237.png,bird
B02_C05_0969.png,19242.png,bird
B02_C05_0970.png,19258.png,bird
B02_C05_0971.png,19259.png,bird
B02_C05_0972.png,19268.png,bird
B02_C05_0973.png,19271.png,bird
B02_C05_0974.png,19281.png,bird
B02_C05_0975.png,19288.png,bird
B02_C05_0976.png,19296.png,bird
B02_C05_0977.png,19297.png,bird
B02_C05_0978.png,19299.png,bird
B02_C05_0979.png,19329.png,bird
B02_C05_0980.png,19331.png,bird
B02_C05_0981.png,19338.png,bird
B02_C05_0982.png,19344.png,bird
B02_C05_0983.png,19360.png,bird
B02_C05_0984.png,19365.png,bird
B02_C05_0985.png,19374.png,bird
B02_C05_0986.png,19377.png,bird
B02_C05_0987.png,19385.png,bird
B02_C05_0988.png,19393.png,bird
B02_C05_0989.png,19426.png,bird
B02_C05_0990.png,19429.png,bird
B02_C05_0991.png,19436.png,bird
B02_C05_0992.png,19440.png,bird
B02_C05_0993.png,19441.png,bird
B02_C05_0994.png,19454.png,bird
B02_C05_0995.png,19464.png,bird
B02_C05_0996.png,19474.png,bird
B02_C05_0997.png,19505.png,bird
B02_C05_0998.png,19537.png,bird
B02_C05_0999.png,19552.png,bird
B03_C05_0000.png,19559.png,bird
B03_C05_0001.png,19577.png,bird
B03_C05_0002.png,19580.png,bird
B03_C05_0003.png,19612.png,bird
B03_C05_0004.png,19616.png,bird
B03_C05_0005.png,19638.png,bird
B03_C05_0006.png,19656.png,bird
B03_C05_0007.png,19673.png,bird
B03_C05_0008.png,19687.png,bird
B03_C05_0009.png,19695.png,bird
B03_C05_0010.png,19696.png,bird
B03_C05_0011.png,19701.png,bird
B03_C05_0012.png,19715.png,bird
B03_C05_0013.png,19730.png,bird
B03_C05_0014.png,19735.png,bird
B03_C05_0015.png,19738.png,bird
B03_C05_0016.png,19744.png,bird
B03_C05_0017.png,19786.png,bird
B03_C05_0018.png,19790.png,bird
B03_C05_0019.png,19807.png,bird
B03_C05_0020.png,19812.png,bird
B03_C05_0021.png,19816.png,bird
B03_C05_0022.png,19846.png,bird
B03_C05_0023.png,19869.png,bird
B03_C05_0024.png,19875.png,bird
B03_C05_0025.png,19889.png,bird
B03_C05_0026.png,19900.png,bird
B03_C05_0027.png,19902.png,bird
B03_C05_0028.png,19915.png,bird
B03_C05_0029.png,19916.png,bird
B03_C05_0030.png,19917.png,bird
B03_C05_0031.png,19919.png,bird
B03_C05_0032.png,19933.png,bird
B03_C05_0033.png,19945.png,bird
B03_C05_0034.png,19951.png,bird
B03_C05_0035.png,19964.png,bird
B03_C05_0036.png,19965.png,bird
B03_C05_0037.png,19970.png,bird
B03_C05_0038.png,19978.png,bird
B03_C05_0039.png,19982.png,bird
B03_C05_0040.png,19986.png,bird
B03_C05_0041.png,19999.png,bird
B03_C05_0042.png,20006.png,bird
B03_C05_0043.png,20010.png,bird
B03_C05_0044.png,20020.png,bird
B03_C05_0045.png,20030.png,bird
B03_C05_0046.png,20039.png,bird
B03_C05_0047.png,20049.png,bird
B03_C05_0048.png,20052.png,bird
B03_C05_0049.png,20056.png,bird
B03_C05_0050.png,20062.png,bird
B03_C05_0051.png,20066.png,bird
B03_C05_0052.png,20074.png,bird
B03_C05_0053.png,20078.png,bird
B03_C05_0054.png,20103.png,bird
B03_C05_0055.png,20113.png,bird
B03_C05_0056.png,20126.png,bird
B03_C05_0057.png,20131.png,bird
B03_C05_0058.png,20139.png,bird
B03_C05_0059.png,20146.png,bird
B03_C05_0060.png,20150.png,bird
B03_C05_0061.png,20184.png,bird
B03_C05_0062.png,20190.png,bird
B03_C05_0063.png,20213.png,bird
B03_C05_0064.png,20217.png,bird
B03_C05_0065.png,20221.png,bird
B03_C05_0066.png,20227.png,bird
B03_C05_0067.png,20261.png,bird
B03_C05_0068.png,20267.png,bird
B03_C05_0069.png,20273.png,bird
B03_C05_0070.png,20284.png,bird
B03_C05_0071.png,20285.png,bird
B03_C05_0072.png,20286.png,bird
B03_C05_0073.png,20287.png,bird
B03_C05_0074.png,20309.png,bird
B03_C05_0075.png,20318.png,bird
B03_C05_0076.png,20319.png,bird
B03_C05_0077.png,20324.png,bird
B03_C05_0078.png,20404.png,bird
B03_C05_0079.png,20427.png,bird
B03_C05_0080.png,20458.png,bird
B03_C05_0081.png,20469.png,bird
B03_C05_0082.png,20491.png,bird
B03_C05_0083.png,20527.png,bird
B03_C05_0084.png,20534.png,bird
B03_C05_0085.png,20539.png,bird
B03_C05_0086.png,20546.png,bird
B03_C05_0087.png,20548.png,bird
B03_C05_0088.png,20552.png,bird
B03_C05_0089.png,20557.png,bird
B03_C05_0090.png,20559.png,bird
B03_C05_0091.png,20561.png,bird
B03_C05_0092.png,20564.png,bird
B03_C05_0093.png,20571.png,bird
B03_C05_0094.png,20573.png,bird
B03_C05_0095.png,20580.png,bird
B03_C05_0096.png,20581.png,bird
B03_C05_0097.png,20590.png,bird
B03_C05_0098.png,20622.png,bird
B03_C05_0099.png,20634.png,bird
B03_C05_0100.png,20646.png,bird
B03_C05_0101.png,20652.png,bird
B03_C05_0102.png,20657.png,bird
B03_C05_0103.png,20661.png,bird
B03_C05_0104.png,20672.png,bird
B03_C05_0105.png,20674.png,bird
B03_C05_0106.png,20696.png,bird
B03_C05_0107.png,20697.png,bird
B03_C05_0108.png,20701.png,bird
B03_C05_0109.png,20704.png,bird
B03_C05_0110.png,20713.png,bird
B03_C05_0111.png,20725.png,bird
B03_C05_0112.png,20738.png,bird
B03_C05_0113.png,20755.png,bird
B03_C05_0114.png,20780.png,bird
B03_C05_0115.png,20794.png,bird
B03_C05_0116.png,20798.png,bird
B03_C05_0117.png,20806.png,bird
B03_C05_0118.png,20819.png,bird
B03_C05_0119.png,20839.png,bird
B03_C05_0120.png,20840.png,bird
B03_C05_0121.png,20843.png,bird
B03_C05_0122.png,20846.png,bird
B03_C05_0123.png,20851.png,bird
B03_C05_0124.png,20860.png,bird
B03_C05_0125.png,20865.png,bird
B03_C05_0126.png,20877.png,bird
B03_C05_0127.png,20881.png,bird
B03_C05_0128.png,20909.png,bird
B03_C05_0129.png,20942.png,bird
B03_C05_0130.png,20958.png,bird
B03_C05_0131.png,20960.png,bird
B03_C05_0132.png,20991.png,bird
B03_C05_0133.png,20997.png,bird
B03_C05_0134.png,21019.png,bird
B03_C05_0135.png,21032.png,bird
B03_C05_0136.png,21035.png,bird
B03_C05_0137.png,21040.png,bird
B03_C05_0138.png,21041.png,bird
B03_C05_0139.png,21058.png,bird
B03_C05_0140.png,21064.png,bird
B03_C05_0141.png,21077.png,bird
B03_C05_0142.png,21091.png,bird
B03_C05_0143.png,21100.png,bird
B03_C05_0144.png,21103.png,bird
B03_C05_0145.png,21116.png,bird
B03_C05_0146.png,21132.png,bird
B03_C05_0147.png,21136.png,bird
B03_C05_0148.png,21140.png,bird
B03_C05_0149.png,21146.png,bird
B03_C05_0150.png,21163.png,bird
B03_C05_0151.png,21164.png,bird
B03_C05_0152.png,21168.png,bird
B03_C05_0153.png,21169.png,bird
B03_C05_0154.png,21190.png,bird
B03_C05_0155.png,21206.png,bird
B03_C05_0156.png,21209.png,bird
B03_C05_0157.png,21211.png,bird
B03_C05_0158.png,21224.png,bird
B03_C05_0159.png,21225.png,bird
B03_C05_0160.png,21241.png,bird
B03_C05_0161.png,21248.png,bird
B03_C05_0162.png,21263.png,bird
B03_C05_0163.png,21285.png,bird
B03_C05_0164.png,21286.png,bird
B03_C05_0165.png,21317.png,bird
B03_C05_0166.png,21322.png,bird
B03_C05_0167.png,21333.png,bird
B03_C05_0168.png,21349.png,bird
B03_C05_0169.png,21364.png,bird
B03_C05_0170.png,21366.png,bird
B03_C05_0171.png,21393.png,bird
B03_C05_0172.png,21400.png,bird
B03_C05_0173.png,21404.png,bird
B03_C05_0174.png,21413.png,bird
B03_C05_0175.png,21427.png,bird
B03_C05_0176.png,21434.png,bird
B03_C05_0177.png,21443.png,bird
B03_C05_0178.png,21447.png,bird
B03_C05_0179.png,21453.png,bird
B03_C05_0180.png,21477.png,bird
B03_C05_0181.png,21487.png,bird
B03_C05_0182.png,21488.png,bird
B03_C05_0183.png,21491.png,bird
B03_C05_0184.png,21492.png,bird
B03_C05_0185.png,21501.png,bird
B03_C05_0186.png,21505.png,bird
B03_C05_0187.png,21514.png,bird
B03_C05_0188.png,21522.png,bird
B03_C05_0189.png,21527.png,bird
B03_C05_0190.png,21533.png,bird
B03_C05_0191.png,21551.png,bird
B03_C05_0192.png,21578.png,bird
B03_C05_0193.png,21588.png,bird
B03_C05_0194.png,21591.png,bird
B03_C05_0195.png,21592.png,bird
B03_C05_0196.png,21624.png,bird
B03_C05_0197.png,21631.png,bird
B03_C05_0198.png,21638.png,bird
B03_C05_0199.png,21644.png,bird
B03_C05_0200.png,21651.png,bird
B03_C05_0201.png,21655.png,bird
B03_C05_0202.png,21657.png,bird
B03_C05_0203.png,21664.png,bird
B03_C05_0204.png,21669.png,bird
B03_C05_0205.png,21702.png,bird
B03_C05_0206.png,21712.png,bird
B03_C05_0207.png,21726.png,bird
B03_C05_0208.png,21747.png,bird
B03_C05_0209.png,21749.png,bird
B03_C05_0210.png,21751.png,bird
B03_C05_0211.png,21766.png,bird
B03_C05_0212.png,21779.png,bird
B03_C05_0213.png,21806.png,bird
B03_C05_0214.png,21820.png,bird
B03_C05_0215.png,21825.png,bird
B03_C05_0216.png,21837.png,bird
B03_C05_0217.png,21842.png,bird
B03_C05_0218.png,21850.png,bird
B03_C05_0219.png,21860.png,bird
B03_C05_0220.png,21861.png,bird
B03_C05_0221.png,21868.png,bird
B03_C05_0222.png,21886.png,bird
B03_C05_0223.png,21887.png,bird
B03_C05_0224.png,21898.png,bird
B03_C05_0225.png,21901.png,bird
B03_C05_0226.png,21907.png,bird
B03_C05_0227.png,21923.png,bird
B03_C05_0228.png,21926.png,bird
B03_C05_0229.png,21941.png,bird
B03_C05_0230.png,21943.png,bird
B03_C05_0231.png,21974.png,bird
B03_C05_0232.png,21982.png,bird
B03_C05_0233.png,21988.png,bird
B03_C05_0234.png,22007.png,bird
B03_C05_0235.png,22013.png,bird
B03_C05_0236.png,22015.png,bird
B03_C05_0237.png,22021.png,bird
B03_C05_0238.png,22033.png,bird
B03_C05_0239.png,22036.png,bird
B03_C05_0240.png,22046.png,bird
B03_C05_0241.png,22075.png,bird
B03_C05_0242.png,22105.png,bird
B03_C05_0243.png,22108.png,bird
B03_C05_0244.png,22115.png,bird
B03_C05_0245.png,22123.png,bird
B03_C05_0246.png,22156.png,bird
B03_C05_0247.png,22169.png,bird
B03_C05_0248.png,22171.png,bird
B03_C05_0249.png,22212.png,bird
B03_C05_0250.png,22216.png,bird
B03_C05_0251.png,22229.png,bird
B03_C05_0252.png,22249.png,bird
B03_C05_0253.png,22251.png,bird
B03_C05_0254.png,22276.png,bird
B03_C05_0255.png,22280.png,bird
B03_C05_0256.png,22281.png,bird
B03_C05_0257.png,22282.png,bird
B03_C05_0258.png,22288.png,bird
B03_C05_0259.png,22298.png,bird
B03_C05_0260.png,22308.png,bird
B03_C05_0261.png,22311.png,bird
B03_C05_0262.png,22314.png,bird
B03_C05_0263.png,22323.png,bird
B03_C05_0264.png,22332.png,bird
B03_C05_0265.png,22374.png,bird
B03_C05_0266.png,22376.png,bird
B03_C05_0267.png,22377.png,bird
B03_C05_0268.png,22398.png,bird
B03_C05_0269.png,22433.png,bird
B03_C05_0270.png,22442.png,bird
B03_C05_0271.png,22447.png,bird
B03_C05_0272.png,22449.png,bird
B03_C05_0273.png,22460.png,bird
B03_C05_0274.png,22487.png,bird
B03_C05_0275.png,22496.png,bird
B03_C05_0276.png,22509.png,bird
B03_C05_0277.png,22511.png,bird
B03_C05_0278.png,22512.png,bird
B03_C05_0279.png,22516.png,bird
B03_C05_0280.png,22536.png,bird
B03_C05_0281.png,22540.png,bird
B03_C05_0282.png,22562.png,bird
B03_C05_0283.png,22564.png,bird
B03_C05_0284.png,22571.png,bird
B03_C05_0285.png,22572.png,bird
B03_C05_0286.png,22588.png,bird
B03_C05_0287.png,22592.png,bird
B03_C05_0288.png,22595.png,bird
B03_C05_0289.png,22603.png,bird
B03_C05_0290.png,22604.png,bird
B03_C05_0291.png,22619.png,bird
B03_C05_0292.png,22640.png,bird
B03_C05_0293.png,22668.png,bird
B03_C05_0294.png,22673.png,bird
B03_C05_0295.png,22677.png,bird
B03_C05_0296.png,22692.png,bird
B03_C05_0297.png,22703.png,bird
B03_C05_0298.png,22709.png,bird
B03_C05_0299.png,22727.png,bird
B03_C05_0300.png,22729.png,bird
B03_C05_0301.png,22730.png,bird
B03_C05_0302.png,22733.png,bird
B03_C05_0303.png,22734.png,bird
B03_C05_0304.png,22735.png,bird
B03_C05_0305.png,22739.png,bird
B03_C05_0306.png,22756.png,bird
B03_C05_0307.png,22771.png,bird
B03_C05_0308.png,22781.png,bird
B03_C05_0309.png,22782.png,bird
B03_C05_0310.png,22798.png,bird
B03_C05_0311.png,22804.png,bird
B03_C05_0312.png,22809.png,bird
B03_C05_0313.png,22811.png,bird
B03_C05_0314.png,22832.png,bird
B03_C05_0315.png,22836.png,bird
B03_C05_0316.png,22842.png,bird
B03_C05_0317.png,22844.png,bird
B03_C05_0318.png,22846.png,bird
B03_C05_0319.png,22865.png,bird
B03_C05_0320.png,22870.png,bird
B03_C05_0321.png,22875.png,bird
B03_C05_0322.png,22878.png,bird
B03_C05_0323.png,22898.png,bird
B03_C05_0324.png,22904.png,bird
B03_C05_0325.png,22932.png,bird
B03_C05_0326.png,22954.png,bird
B03_C05_0327.png,22961.png,bird
